buyer_wangwang,merchant_no,platform,order_no,issue_type,solution,compensation,factory,batch_no,pattern_batch,designer,handler,batch_source,created_at,page
6951035185678849864,25181806105,小店,,扣子,补偿,20,元合,FY27809,WD51549,陈丹,小洛,同步波次,2026-03-21 08:41:52,23
6951298392456631985,25070711002,天猫,,衣服里面有异物,退货,,爱探索,FY28031,WC46025,庞潇潇,丽丽,客服添加波次,2026-03-21 08:41:20,23
6951245558182123483,26181802013,天猫,,其他,补偿,20,乙超,WE52109,WE52108,刘小落,糖糖,客服添加波次,2026-03-20 22:55:40,23
6951041132261807661,25181809320,天猫,,起球勾线掉毛,退货,,乙超,FY27322,WD51662,刘小落,曦曦,客服添加波次,2026-03-20 22:27:00,23
6924706591070387712,25181805134,天猫,,扣子,,,丰庆,WD50813,WD50809,庞潇潇,天天,客服添加波次,2026-03-20 22:02:23,23
6924935899793227548,26181802017,天猫,,污渍,退货,,乙超,WE52113,WE52108,刘小落,曦曦,客服添加波次,2026-03-20 21:02:15,23
6924875470449901489,24181817057,天猫,,不对称,补偿,6,乙超,FY25957,WB43693,庞潇潇,糖糖,客服添加波次,2026-03-20 20:50:04,23
6951329518088361877,25070705004,天猫,,起球勾线掉毛,退货,,浩迅,HB11678,WC46020,庞潇潇,糖糖,客服添加波次,2026-03-20 20:35:28,23
6924837049333481337,25181804041,天猫,,做工开线等,补偿,12,三米,FY28055,WC46386,陈丹,糖糖,客服添加波次,2026-03-20 20:29:32,23
6951387744960911125,24070710008,天猫,,发错,退货,,乙超,FY26275,WB44607,陈丹,糖糖,同步波次,2026-03-20 20:16:12,24
6924916904339340884,25181809261,天猫,,做工开线等,补偿,5,乙超,FB28020,WD51207,刘小落,天天,客服添加波次,2026-03-20 20:06:45,24
6924937939600047853,25181814026,天猫,,破洞,补偿,15,浩迅,HB11679,WD50157,庞潇潇,天天,客服添加波次,2026-03-20 20:05:28,24
6951399759559529910,25181813397,天猫,,做工开线等,补偿,8,三米,WD50647,WD50645,刘小落,天天,客服添加波次,2026-03-20 19:55:00,24
6950942933638321323,24181817023,天猫,,色差,,,浩迅,HY11777,WA42661,陈丹,天天,客服添加波次,2026-03-20 19:47:24,24
6951367274564229078,25181813025,天猫,,起球勾线掉毛,补偿,8,三米,FY28131,WC45898,陈丹,糖糖,客服添加波次,2026-03-20 19:47:17,24
6951386513208185997,24181806100,天猫,,,,,易茂,FY26253,WB44755,庞潇潇,曦曦,客服添加波次,2026-03-20 19:45:00,24
6950451853987747747,25262608152,天猫,,破洞,,,丰庆,FY26393,WD50171,刘小落,曦曦,客服添加波次,2026-03-20 19:43:22,24
6951196796758464291,25181813299,天猫,,起球勾线掉毛,补偿,6,三米,WD50350,WD50350,陈丹,拌拌,客服添加波次,2026-03-20 19:41:44,24
6951330192435581954,24070710008,天猫,,少发,,,朗玛,FY26181,WB44607,陈丹,天天,客服添加波次,2026-03-20 19:34:45,24
6951403829462242525,24181802020,天猫,,污渍,补偿,5,浩迅,HY11772,WY38848,庞潇潇,糖糖,客服添加波次,2026-03-20 19:30:51,24
6951407705335731802,25181802054,天猫,,做工,补偿,5,浩迅,HY11759,WD50146,庞潇潇,曦曦,客服添加波次,2026-03-20 19:25:26,24
6951313964516841131,25181804035,天猫,,缩水变形,补偿,15,三米,FB27998,WC46386,陈丹,天天,客服添加波次,2026-03-20 19:20:41,24
6924612124743662754,25181801112,天猫,,污渍,补偿,5,爱探索,FY28319,WC47587,庞潇潇,糖糖,客服添加波次,2026-03-20 19:15:27,24
6951358811735136048,25181814152,天猫,,污渍,退货,,爱探索,FB27850,WD51525,庞潇潇,曦曦,客服添加波次,2026-03-20 19:15:13,24
6924873651998457458,26181804004,天猫,,发错,,,春秋,WE51966,WE51962,刘小落,糖糖,客服添加波次,2026-03-20 19:02:06,25
6951286333350548733,26181802011,天猫,,污渍,补偿,5,爱探索,WE52129,WE52125,庞潇潇,糖糖,客服添加波次,2026-03-20 18:27:25,25
6950409265188771056,24070710008,天猫,,破洞,,,朗玛,FY26181,WB44607,陈丹,曦曦,客服添加波次,2026-03-20 17:45:50,25
6951378416922597045,25181809362,天猫,,发错,,,春秋,FY27946,WD51604,刘小落,天天,客服添加波次,2026-03-20 17:38:22,25
6951392777273087431,25181802020,天猫,,污渍,退货,,浩迅,HB11669,WC46891,陈丹,曦曦,客服添加波次,2026-03-20 17:38:14,25
6924551635016777279,25262608220,天猫,,洗坏,补偿,15,易茂,FY25694,WD51468,刘小落,天天,客服添加波次,2026-03-20 17:20:23,25
6951374372873377644,25181811008,天猫,,做工开线等,,,浩迅,HY11017,WY39795,陈丹,天天,客服添加波次,2026-03-20 16:40:01,25
6924682203758427287,25181802050,天猫,,污渍,退货,,浩迅,HB11724,WD50146,庞潇潇,曦曦,客服添加波次,2026-03-20 16:37:43,25
6924754604582796997,23181813011,天猫,,起球勾线掉毛,补偿,8,三米,FY28137,WZ39866,陈丹,天天,客服添加波次,2026-03-20 15:55:19,25
6951135235460831185,2437372219,天猫,,色差,补偿,10,三米,FY21338,WB45773,陈丹,天天,客服添加波次,2026-03-20 15:43:47,25
6924972000041533077,25181805140,天猫,,发错,退货,,元合,WD51153,WD51150,庞潇潇,糖糖,客服添加波次,2026-03-20 15:41:49,25
6923860672412220603,25181814258,天猫,,拉链,补偿,20,浩迅,hb10689,WD50727,陈丹,卡卡,客服添加波次,2026-03-20 15:33:11,25
260202-554518464150467,23070705136,小店,,尺码不符,平台补偿,30,浩迅,HY11332,WZ41053,庞潇潇,,客服添加波次,2026-03-20 15:10:56,25
6924906725196332906,24181809328,小店,,起球勾线掉毛,,,浩迅,HB11732,WB45366,庞潇潇,小洛,同步波次,2026-03-20 15:09:13,25
260202-125021734550467,25070706009,小店,,尺码不符,平台补偿,30,乙超,FY27267,WD50891,庞潇潇,,客服添加波次,2026-03-20 15:08:55,25
6924604406332358099,25181801112,天猫,,做工开线等,,,爱探索,FY28319,WC47587,庞潇潇,天天,客服添加波次,2026-03-20 15:06:02,26
6951008026688820576,25181801112,天猫,,做工,退货,,爱探索,FY28319,WC47587,庞潇潇,曦曦,客服添加波次,2026-03-20 14:56:46,26
260127-447794440520264,24181814146,小店,,做工开线等,补偿,8,朗玛,FY26987,WB44942,刘小落,,客服添加波次,2026-03-20 14:55:41,26
260117-632815675772371,24181805163,小店,,掉色,平台补偿,12,浩迅,HB10978,WB44833,庞潇潇,,同步波次,2026-03-20 14:53:05,26
260127-461813870113978,24070709003,小店,,转绒跑绒起坨,平台补偿,46,易茂,FB27526,WB45015,庞潇潇,,客服添加波次,2026-03-20 14:51:17,26
260128-609568756021035,24181814162,小店,,污渍,补偿,10,朗玛,F24548,WB44962,庞潇潇,,客服添加波次,2026-03-20 14:48:46,26
6924922331337555704,25181806105,天猫,,破洞,退货,,元合,FY27809,WD51549,陈丹,曦曦,客服添加波次,2026-03-20 14:48:30,26
6951335193544693603,24181809291,天猫,,做工开线等,退货,,春秋,FY26154,WB45310,刘小落,天天,客服添加波次,2026-03-20 14:43:43,26
6924920095783746815,25181809362,天猫,,洗唛和吊牌不符,,,春秋,FY27107,WD51604,刘小落,天天,客服添加波次,2026-03-20 14:37:56,26
6951384072047170630,24070709002,天猫,,污渍,,,易茂,FY26846,WB45015,庞潇潇,天天,客服添加波次,2026-03-20 14:30:03,26
6924942610642861142,25070706022,天猫,,做工开线等,平台退款,14,浩迅,HB11585,WD50891,庞潇潇,天天,客服添加波次,2026-03-20 14:17:53,26
6951271828204754244,25262608184,天猫,,污渍,补偿,8,浩迅,HY11743,WC46656,陈丹,天天,客服添加波次,2026-03-20 14:06:13,26
6950853373519795556,25070711004,天猫,,起球勾线掉毛,补偿,10,东遇,FY25528,WC46025,庞潇潇,糖糖,客服添加波次,2026-03-20 14:02:26,26
6951336950727251301,25181809286,天猫,,掉色,平台退款,15,乙超,FY27935,WD51207,刘小落,糖糖,同步波次,2026-03-20 14:00:18,26
6951403340373890372,24181806078,小店,,污渍,补偿,7,华羽,FY27188,WZ41153,庞潇潇,小洛,客服添加波次,2026-03-20 13:53:13,26
6951425094496949551,25181804036,天猫,,起球勾线掉毛,补偿,10,三米,FY27970,WC46386,陈丹,丽丽,客服添加波次,2026-03-20 13:48:35,27
6924938560475660177,23181813015,小店,,起球勾线掉毛,补偿,15,三米,FY28140,WZ39866,陈丹,小洛,同步波次,2026-03-20 13:48:17,27
6924487698333662775,25070711004,抖音,,污渍,退货,,爱探索,fy28060,WC46025,庞潇潇,贝贝,客服添加波次,2026-03-20 13:43:28,27
6950392190107719062,25181809266,小店,,做工开线等,补偿,15,浩迅,HB11635,WD51207,刘小落,,客服添加波次,2026-03-20 13:28:13,27
6924006219093802354,25181804149,小店,,污渍,补偿,12,华羽,FY27703,WD51752,庞潇潇,,客服添加波次,2026-03-20 13:24:03,27
6923734034081610792,25181814213,小店,,做工开线等,平台补偿,25,哈德维,FY27503,WD51770,陈丹,,同步波次,2026-03-20 13:22:30,27
6924048634182401303,25181814122,小店,,转绒跑绒起坨,平台补偿,25,元合,FB27602,WD50529,刘小落,,同步波次,2026-03-20 13:18:36,27
6950241501962442560,25181814221,小店,,污渍,平台补偿,30,朗玛,FY27755,WD50727,陈丹,,客服添加波次,2026-03-20 13:17:19,27
6924977096010530114,24262608314,抖音,,掉色,平台补偿,12,浩迅,HY11481,WB44043,刘小落,贝贝,同步波次,2026-03-20 13:15:33,27
6924136825160170504,25181814132,小店,,污渍,平台补偿,28,茉弥,FB27637,WD50727,陈丹,,客服添加波次,2026-03-20 13:13:40,27
6924976193495138038,26181802018,抖音,,长短不一,现金补偿,8,乙超,we52108,WE52108,刘小落,贝贝,客服添加波次,2026-03-20 13:13:12,27
6924087909444910460,25181809272,小店,,污渍,平台补偿,15,浩迅,HB11634,WD51207,刘小落,,同步波次,2026-03-20 13:12:00,27
6950587754855928870,25181814132,小店,,做工开线等,补偿,10,朗玛,FY27767,WD50727,陈丹,,同步波次,2026-03-20 13:08:56,27
6924954822076890220,25181809366,天猫,,破洞,退货,,浩迅,HY11691,WD51720,刘小落,丽丽,同步波次,2026-03-20 13:08:44,27
6924245794549104085,25262623008,小店,,破洞,平台补偿,20,媱依,WD51680,WD51675,陈丹,,客服添加波次,2026-03-20 13:06:50,27
260316-106252224132686,23070711004,小店,,做工开线等,补偿,5,浩迅,HY10338,WZ41053,庞潇潇,,同步波次,2026-03-20 13:02:35,28
260311-362754947433916,4100341911,小店,,掉色,补偿,5,,,,,,,2026-03-20 13:01:43,28
6951387768725247747,26181805001,天猫,,污渍,补偿,10,爱探索,WE52039,WE52037,庞潇潇,丽丽,客服添加波次,2026-03-20 13:00:32,28
6924922868604894657,25181811009,小店,,污渍,退货,,浩迅,HY11037,WY39795,陈丹,小洛,客服添加波次,2026-03-20 12:59:21,28
6951368492935026095,24262608194,天猫,,洗唛和吊牌不符,退货,,浩迅,HB11631,WB44043,刘小落,丽丽,同步波次,2026-03-20 12:40:17,28
6951386211268892161,26181802018,抖音,,起球勾线掉毛,退货,,乙超,we52108,WE52108,刘小落,贝贝,客服添加波次,2026-03-20 12:33:29,28
6924471957190180569,25070711006,天猫,,面料问题,退货,,乙超,fy21631,WC46025,庞潇潇,卡卡,客服添加波次,2026-03-20 12:27:51,28
6951365431693284652,24181809337,天猫,,做工开线等,退货,,春秋,FY27981,WB45009,庞潇潇,丽丽,客服添加波次,2026-03-20 12:24:04,28
6923554406639696967,24181809264,天猫,,缩水变形,补偿,35,浩迅,HB11703,WB45188,刘小落,卡卡,同步波次,2026-03-20 12:20:44,28
6924596909583597111,25181811123,天猫,,做工开线等,补偿,3,爱探索,FY24487,WC47587,庞潇潇,丽丽,同步波次,2026-03-20 12:02:03,28
6924783427602512929,25181809262,天猫,,洗了面料皱,补偿,15,浩迅,HB11636,WD51207,刘小落,丽丽,客服添加波次,2026-03-20 11:13:40,28
6924938286066925372,23070711004,小店,,发错,退货,,浩迅,HB11700,WZ41053,庞潇潇,小洛,客服添加波次,2026-03-20 10:47:42,28
6924951192563318545,23070711004,天猫,,污渍,补偿,15,浩迅,HB11721,WZ41053,庞潇潇,丽丽,客服添加波次,2026-03-20 10:31:22,28
6951192246068975034,25181813302,抖音,,做工开线等,退货,,三米,WD50353,WD50350,陈丹,贝贝,同步波次,2026-03-20 10:12:17,28
6951267770862474644,26070711001,天猫,,破洞,退货,,乙超,WE52004,WE52004,刘小落,卡卡,同步波次,2026-03-20 10:11:44,28
6924917924306845475,25070711078,天猫,,发错,退货,,浩迅,WD51595,WD51591,陈丹,丽丽,客服添加波次,2026-03-20 09:14:59,29
6951344070740088665,25181809224,抖音,,其他,补偿,15,春秋,fy26267,WB45310,刘小落,贝贝,客服添加波次,2026-03-20 09:14:00,29
6951278515144561912,26181804004,天猫,,发错,,,春秋,WE51966,WE51962,刘小落,卡卡,同步波次,2026-03-20 09:00:19,29
6924824829168155651,25181801077,天猫,,起球勾线掉毛,,,东遇,FY24532,WC47049,刘小落,丽丽,客服添加波次,2026-03-20 08:45:55,29
6924601851147418803,25181801112,天猫,,做工开线等,退货,,爱探索,FY24488,WC47587,庞潇潇,卡卡,同步波次,2026-03-20 08:30:03,29
6951377950585591535,25181813022,天猫,,起球勾线掉毛,补偿,5,三米,FY28126,WC45898,陈丹,丽丽,客服添加波次,2026-03-20 08:15:57,29
6950397289075316184,25181809231,天猫,,拉链,补偿,10,爱探索,fy25549,WD50180,刘小落,卡卡,客服添加波次,2026-03-20 08:15:49,29
6924592041974464381,25181801112,天猫,,做工开线等,补偿,5,爱探索,FY28319,WC47587,庞潇潇,天天,客服添加波次,2026-03-19 22:34:50,29
6924601805791329955,25181801112,天猫,,长短不一,退货,,爱探索,FY28319,WC47587,庞潇潇,天天,客服添加波次,2026-03-19 21:50:21,29
6924607843923099459,2537372049,天猫,,做工开线等,退货,,茉弥,FY23336,WC47652,庞潇潇,天天,客服添加波次,2026-03-19 21:43:15,29
6924768691618152246,25181813302,天猫,,起球勾线掉毛,退货,,三米,WD50353,WD50350,陈丹,曦曦,客服添加波次,2026-03-19 21:39:56,29
6951293177051813774,26181804001,天猫,,发错,,,春秋,WE51963,WE51962,刘小落,天天,客服添加波次,2026-03-19 21:24:30,29
6950934962950903207,25181813385,天猫,,做工开线等,退货,,三米,FY28103,WD51183,陈丹,天天,客服添加波次,2026-03-19 20:50:46,29
6924591793635622105,25181801113,天猫,,缩水变形,退货,,爱探索,FY23377,WC47587,庞潇潇,天天,客服添加波次,2026-03-19 20:17:14,29
6951008756141724918,25181801112,天猫,,污渍,,,爱探索,FY28319,WC47587,庞潇潇,糖糖,客服添加波次,2026-03-19 20:12:47,29
6924846540133727847,26181804003,天猫,,发错,退货,,春秋,WE51965,WE51962,刘小落,糖糖,客服添加波次,2026-03-19 20:09:37,30
6951403848446908272,24181801005,天猫,,做工开线等,补偿,4,北进,WA42082,WA42082,陈丹,天天,客服添加波次,2026-03-19 20:07:07,30
6951368671193208743,25070710011,天猫,,污渍,补偿,15,浩迅,HY11398,WD50758,陈丹,天天,客服添加波次,2026-03-19 19:59:39,30
6951027150634620797,25181801112,天猫,,做工,,,爱探索,FY28319,WC47587,庞潇潇,曦曦,客服添加波次,2026-03-19 19:58:55,30
6951334509351277821,24070710007,天猫,,污渍,退货,,媱依,FY26203,WB44607,陈丹,天天,客服添加波次,2026-03-19 19:56:53,30
6924604236010978374,25181801112,天猫,,做工开线等,退货,,爱探索,FY28319,WC47587,庞潇潇,天天,客服添加波次,2026-03-19 19:54:07,30
6924920691107658948,24181802020,天猫,,洗唛和吊牌不符,退货,,浩迅,HY11772,WY38848,庞潇潇,糖糖,客服添加波次,2026-03-19 19:53:26,30
6950953880184690094,23181802104,天猫,,污渍,补偿,5,浩迅,HY11751,WY38848,庞潇潇,曦曦,客服添加波次,2026-03-19 19:52:33,30
6951331696778286899,25181801096,天猫,,做工,补偿,7,元合,WC47431,WC47429,刘小落,曦曦,客服添加波次,2026-03-19 19:46:17,30
6951387351227569889,25181814026,天猫,,做工,补偿,20,浩迅,HB11679,WD50157,庞潇潇,曦曦,客服添加波次,2026-03-19 19:28:45,30
6951358737638233825,25181814088,天猫,,做工,,,爱探索,FB27427,WD50295,庞潇潇,曦曦,客服添加波次,2026-03-19 19:17:16,30
6951287405354489579,25181817023,天猫,,做工开线等,退货,,东遇,FY25353,WB43693,庞潇潇,天天,客服添加波次,2026-03-19 19:05:51,30
6924483496150072867,25181810096,天猫,,色差,补偿,5,丰庆,FY28048,WC45846,刘小落,曦曦,客服添加波次,2026-03-19 18:59:54,30
6924917296469213073,25070711076,天猫,,做工开线等,补偿,10,浩迅,WD51593,WD51591,陈丹,糖糖,客服添加波次,2026-03-19 18:54:38,30
6924912323538157253,25181809368,天猫,,其他,平台退款,10,浩迅,HY11690,WD51720,刘小落,糖糖,同步波次,2026-03-19 18:08:52,30
6951361541299509002,25070706016,天猫,,污渍,补偿,15,易茂,,,,糖糖,,2026-03-19 18:08:31,31
6950895271290672586,25070711042,天猫,,掉色,,,浩迅,HY11303,WD50001,陈丹,天天,客服添加波次,2026-03-19 17:54:27,31
6924918833804115835,24070710008,天猫,,污渍,,,乙超,FY26182,WB44607,陈丹,曦曦,客服添加波次,2026-03-19 17:53:17,31
6951022327207696182,24181809268,天猫,,做工开线等,补偿,10,浩迅,HB11702,WB45188,刘小落,天天,客服添加波次,2026-03-19 17:51:07,31
6924860318813092916,25181809352,天猫,,扣子,补偿,7,爱探索,WD51739,WD50521,刘小落,天天,客服添加波次,2026-03-19 17:49:52,31
6924824858864549213,25181804024,天猫,,污渍,补偿,10,春秋,FB24163,WC46314,陈丹,糖糖,客服添加波次,2026-03-19 17:43:00,31
6951341058087392725,25181814157,天猫,,拉链,补偿,20,华羽,WD51539,WD51517,刘小落,天天,客服添加波次,2026-03-19 17:20:49,31
6924926041372655501,25181809336,天猫,,做工开线等,补偿,6,春秋,WD51579,WD51577,刘小落,天天,客服添加波次,2026-03-19 17:19:26,31
6951282026151220533,26181804001,天猫,,发错,,,春秋,WE51963,WE51962,刘小落,糖糖,客服添加波次,2026-03-19 17:18:24,31
6924843374567652731,26181802030,天猫,,污渍,退货,,浩迅,WE52059,WE52059,庞潇潇,糖糖,客服添加波次,2026-03-19 17:04:28,31
6951382083592591016,25181806015,天猫,,起球勾线掉毛,平台退款,18,朗玛,FY25933,WD50312,陈丹,糖糖,客服添加波次,2026-03-19 17:00:27,31
6950585266272540144,25262608152,天猫,,掉色,补偿,12,丰庆,,,,曦曦,客服添加波次,2026-03-19 16:14:52,31
6924903745531772793,23070711003,天猫,,污渍,,,浩迅,HY11618,WZ41053,庞潇潇,丽丽,同步波次,2026-03-19 16:04:43,31
6924884848726277881,24070706030,天猫,,发错,退货,,浩迅,HB11628,WB45672,庞潇潇,舟舟,同步波次,2026-03-19 15:46:16,31
6924893782109552567,25070705005,小店,,起球勾线掉毛,退货,,浩迅,HY25942,WC46020,庞潇潇,小洛,客服添加波次,2026-03-19 15:31:35,31
6951350902655030675,25181814147,天猫,,破洞,退货,,茉弥,FY27018,WD50157,庞潇潇,舟舟,同步波次,2026-03-19 15:23:40,32
6924933940041776487,25181814021,天猫,,破洞,补偿,20,华羽,FB26326,WD50157,庞潇潇,丽丽,客服添加波次,2026-03-19 15:03:38,32
6951264425387299898,26181802008,天猫,,起球勾线掉毛,,,爱探索,WE52126,WE52125,庞潇潇,糖糖,客服添加波次,2026-03-19 14:51:12,32
260226-214580631100935,25070711024,小店,,污渍,补偿,6,爱探索,FY25797,WC46715,刘小落,,同步波次,2026-03-19 14:40:43,32
6951006756237809027,25181801112,天猫,,做工开线等,补偿,9,爱探索,FY28319,WC47587,庞潇潇,天天,客服添加波次,2026-03-19 14:33:31,32
3022764385214368080,25181809286,小店,,色差,补偿,6,乙超,FY27935,WD51207,刘小落,,同步波次,2026-03-19 14:32:35,32
4847314465018409711,25181806023,小店,,污渍,补偿,10,茉弥,FY27043,WD50075,陈丹,,同步波次,2026-03-19 14:29:20,32
6924565014333914968,25181805138,天猫,,起球勾线掉毛,退货,,元合,WD51151,WD51150,庞潇潇,曦曦,客服添加波次,2026-03-19 14:21:08,32
6950390201313335137,25070710018,天猫,,起球勾线掉毛,补偿,,浩迅,WD51530,WD50758,陈丹,糖糖,客服添加波次,2026-03-19 14:16:12,32
6951351614474884795,25181817002,小店,,起球勾线掉毛,退货,,乙超,FY22513,WC46664,陈丹,小洛,,2026-03-19 14:16:01,32
6924921629231841119,25181814021,天猫,,洗唛和吊牌不符,补偿,10,华羽,FB26326,WD50157,庞潇潇,天天,客服添加波次,2026-03-19 14:09:44,32
3270799416007004093,25181817001,小店,,扣子,补偿,6,东遇,wc45797,WA43223,陈丹,,客服添加波次,2026-03-19 14:07:49,32
3287078005367119383,24262602160,小店,,掉色,补偿,10,丰庆,,,,,,2026-03-19 14:06:13,32
6950465353916094111,25181814213,天猫,,转绒跑绒起坨,,,哈德维,FB27542,WD51770,陈丹,天天,客服添加波次,2026-03-19 14:02:18,32
6924882436433542487,24181809320,抖音,,起球勾线掉毛,平台补偿,9,春秋,wb45561,WB45218,庞潇潇,贝贝,客服添加波次,2026-03-19 13:56:46,32
6924878518396550403,25181809184,抖音,,做工开线等,现金补偿,15,浩迅,wd50083,WD50080,陈丹,贝贝,客服添加波次,2026-03-19 13:27:49,33
6924958698079682416,25262602093,天猫,,做工开线等,补偿,15,丰庆,WC47361,WA41974,陈丹,舟舟,同步波次,2026-03-19 13:25:43,33
6924949458557303866,24181806046,小店,,发错,退货,,爱探索,FY26899,WB43987,庞潇潇,小洛,同步波次,2026-03-19 13:18:20,33
6951282205637744168,26181802009,抖音,,破洞,现金补偿,8,爱探索,we52127,WE52125,庞潇潇,贝贝,客服添加波次,2026-03-19 13:12:04,33
6951216518520706355,24262615014,抖音,,做工开线等,现金补偿,5,伽银,wa43500,WA43497,刘小落,贝贝,客服添加波次,2026-03-19 13:08:23,33
260310-107835584133675,24070710004,小店,,做工开线等,补偿,6,朗玛,FY22130,WB44016,庞潇潇,,同步波次,2026-03-19 12:59:14,33
6951356983889041079,25181804100,天猫,,掉色,补偿,10,丰庆,fy25174,WD50151,庞潇潇,卡卡,客服添加波次,2026-03-19 12:41:25,33
6951350312663979399,24070710007,天猫,,做工开线等,补偿,10,媱依,fy26203,WB44607,陈丹,卡卡,客服添加波次,2026-03-19 12:34:41,33
6951235366604969225,25262608104,天猫,,做工开线等,补偿,8,茉弥,fy23341,WC47647,庞潇潇,卡卡,客服添加波次,2026-03-19 11:53:35,33
6950846979974698386,25262608147,天猫,,做工开线等,补偿,10,丰庆,FY28046,WD50095,陈丹,丽丽,客服添加波次,2026-03-19 11:36:50,33
6951359616697505277,25181814021,天猫,,做工开线等,补偿,10,华羽,fb26326,WD50157,庞潇潇,卡卡,客服添加波次,2026-03-19 11:31:30,33
6924612127537856311,25181801112,天猫,,尺码不符,补偿,10,爱探索,FY24488,WC47587,庞潇潇,舟舟,同步波次,2026-03-19 11:31:19,33
6951079665336128579,25181809262,天猫,,污渍,补偿,5,乙超,FB28019,WD51207,刘小落,卡卡,客服添加波次,2026-03-19 11:27:06,33
6924915199166544928,25070711081,抖音,,起球勾线掉毛,,,浩迅,wd51591,WD51591,陈丹,贝贝,客服添加波次,2026-03-19 11:22:08,33
6924910217403137556,24181809324,抖音,,做工开线等,现金补偿,10,浩迅,hb11677,WB45366,庞潇潇,贝贝,客服添加波次,2026-03-19 11:21:31,33
6950981189178496083,2537372130,天猫,,破洞,,,爱探索,fy28276,WC47943,刘小落,卡卡,客服添加波次,2026-03-19 11:16:38,34
6924887712778059665,25070706012,天猫,,做工开线等,补偿,15,乙超,FY27355,WD50891,庞潇潇,舟舟,同步波次,2026-03-19 11:03:21,34
6924907743174491753,25181809218,天猫,,做工开线等,退货,,爱探索,fy26306,WD50521,刘小落,卡卡,客服添加波次,2026-03-19 10:51:21,34
6949115316146279729,25181814222,天猫,,做工开线等,,,茉弥,fb27520,WD50727,陈丹,卡卡,客服添加波次,2026-03-19 10:45:36,34
6924912825431457387,2537372219,天猫,,扣子,退货,,丰庆,wd50587,WD50587,陈丹,卡卡,客服添加波次,2026-03-19 10:36:24,34
6924610378305928350,25070705031,天猫,,起球勾线掉毛,退货,,浩迅,hy11372,WC46020,庞潇潇,卡卡,客服添加波次,2026-03-19 10:25:11,34
6924837913081511173,26181813021,天猫,,起球勾线掉毛,补偿,6,三米,we52320,WE52317,陈丹,卡卡,客服添加波次,2026-03-19 10:24:34,34
6924721280338198050,24181817054,天猫,,污渍,补偿,3,东遇,FY25959,WB43693,庞潇潇,丽丽,客服添加波次,2026-03-19 10:04:45,34
6950875920244348542,25181813217,天猫,,破洞,补偿,20,三米,FY28042,WC46613,刘小落,舟舟,客服添加波次,2026-03-19 09:23:47,34
6924841511338868601,25181810093,天猫,,起球勾线掉毛,补偿,8,丰庆,FB28002,WC45846,刘小落,丽丽,客服添加波次,2026-03-19 08:56:12,34
6924855011103964740,26181804001,天猫,,发错,退货,,春秋,WE51963,WE51962,刘小落,舟舟,同步波次,2026-03-19 08:45:55,34
6923319500214009268,2537372410,天猫,,其他,补偿,30,朗玛,FY27779,WD51894,陈丹,糖糖,同步波次,2026-03-18 22:50:31,34
6924198768088940257,25070706016,天猫,,洗坏,补偿,20,易茂,FY26404,WD50971,陈丹,天天,客服添加波次,2026-03-18 22:25:14,34
6951056610929678088,25070701014,天猫,,做工开线等,补偿,15,爱探索,FY24419,WC46071,陈丹,舟舟,同步波次,2026-03-18 22:03:27,34
6951263931743606536,25181804037,天猫,,起球勾线掉毛,平台退款,11,三米,FY28051,WC46386,陈丹,舟舟,同步波次,2026-03-18 21:57:50,34
6951255811589740397,25181809320,天猫,,起球勾线掉毛,,,乙超,FY27322,WD51662,刘小落,舟舟,同步波次,2026-03-18 21:32:53,35
6951261953113134686,26181804001,天猫,,发错,退货,,春秋,WE51963,WE51962,刘小落,舟舟,同步波次,2026-03-18 21:25:30,35
6924907893365571544,23070705136,天猫,,色差,退货,,浩迅,HB11716,WZ41053,庞潇潇,天天,客服添加波次,2026-03-18 20:53:07,35
6924573267589038027,25181810096,天猫,,色差,补偿,4,丰庆,FB28004,WC45846,刘小落,天天,客服添加波次,2026-03-18 20:46:34,35
6924859922654264390,25181809321,天猫,,做工开线等,平台退款,17,乙超,WD51663,WD51662,刘小落,糖糖,客服添加波次,2026-03-18 20:14:07,35
6951071520490525713,25262608228,天猫,,做工开线等,补偿,10,茉弥,FY25693,WD51468,刘小落,天天,客服添加波次,2026-03-18 20:13:15,35
6951293956948694712,25181805076,天猫,,松紧坏,补偿,16,爱探索,FY25721,WD50299,庞潇潇,天天,客服添加波次,2026-03-18 20:06:14,35
6951283791842710536,26181804003,天猫,,发错,退货,,春秋,WE51965,WE51962,刘小落,天天,客服添加波次,2026-03-18 19:58:40,35
6924193835043748924,25181814133,天猫,,有味道,补偿,40,朗玛,FY27766,WD50727,陈丹,天天,同步波次,2026-03-18 19:14:06,35
6951339653746529633,25181814022,天猫,,做工开线等,退货,退货,华羽,FY25239,WD50157,庞潇潇,天天,客服添加波次,2026-03-18 19:05:41,35
6924893749068332363,25181805037,天猫,,做工开线等,补偿,10,丰庆,FY25716,WC46430,陈丹,舟舟,客服添加波次,2026-03-18 18:47:39,35
6924726531270737595,25181810116,天猫,,污渍,补偿,10,丰庆,FY24515,WB44403,庞潇潇,糖糖,客服添加波次,2026-03-18 18:22:05,35
6924466261257780986,25181813217,天猫,,洗唛和吊牌不符,退货,,三米,FY28042,WC46613,刘小落,舟舟,同步波次,2026-03-18 18:13:11,35
6951304397286544625,26181802024,天猫,,污渍,补偿,6,浩迅,WE52115,WE52114,陈丹,舟舟,同步波次,2026-03-18 18:12:08,35
