buyer_wangwang,merchant_no,platform,order_no,issue_type,solution,compensation,factory,batch_no,pattern_batch,designer,handler,batch_source,created_at,page
6924621437499899658,25181809357,天猫,,做工开线等,补偿,20,春秋,FY27093,WD51804,刘小落,糖糖,,2026-03-04 17:55:40,86
6949643106855884766,25181814089,天猫,,拉链,补偿,10,易茂,fy27257,WD50295,庞潇潇,天天,,2026-03-04 17:45:03,86
6949361132224189508,23181813154,天猫,,做工开线等,补偿,20,三米,FY27725,WZ41588,陈丹,丽丽,,2026-03-04 16:38:09,86
6924486124476464567,25262608220,天猫,,做工开线等,质量补偿,15,易茂,FY25694,WD51468,刘小落,玲玲,,2026-03-04 16:22:48,86
6924578984882896211,24070710007,天猫,,做工开线等,平台退款,18,媱依,FY26270,WB44607,陈丹,天天,同步波次,2026-03-04 15:38:17,86
6950952411100288733,25181804100,天猫,,发错,退货,,丰庆,FY25174,WD50151,庞潇潇,卡卡,同步波次,2026-03-04 15:24:33,87
6950961450333247197,25181804024,天猫,,发错,退货,,春秋,FY25907,WC46314,陈丹,卡卡,同步波次,2026-03-04 15:23:40,87
260210-082260805263898,24262624039,小店,,做工开线等,补偿,7,轶邦,FY17454,WA43252,刘小落,,,2026-03-04 14:59:49,87
6950964527479723161,24181809199,天猫,,做工开线等,补偿,10,春秋,FY24807,WB44571,庞潇潇,曦曦,,2026-03-04 14:00:16,87
6950985689804314117,25181802020,抖音,,破洞,退货,,浩迅,hb11168,WC46891,陈丹,贝贝,,2026-03-04 13:38:05,87
6924151204272635026,24262602160,天猫,,色差,补偿,8,丰庆,fy25724,WA42946,庞潇潇,卡卡,,2026-03-04 13:36:04,87
6949495646258205761,24181814061,天猫,,拉链,,,春秋,FY27158,WB44942,刘小落,舟舟,,2026-03-04 13:28:11,87
6950908889952884378,25181809001,抖音,,拉链,退货,,爱探索,fy25784,WB44079,刘小落,贝贝,,2026-03-04 13:27:15,87
6924270744833719623,25181809362,天猫,,起球勾线掉毛,补偿,30,春秋,FY27985,WD51604,刘小落,卡卡,同步波次,2026-03-04 12:52:06,87
6924488083791576822,25181809254,抖音,,污渍,现金补偿,10,爱探索,wd51111,WD51111,刘小落,贝贝,,2026-03-04 12:29:01,87
6950984415957882758,25181817019,抖音,,污渍,现金补偿,6,浩迅,hb11670,WB43693,庞潇潇,贝贝,,2026-03-04 12:24:15,87
260219-500485384503272,24181806080,天猫,,污渍,补偿,6,华羽,FY27191,WZ41153,庞潇潇,,同步波次,2026-03-04 11:57:17,87
6923399596064407413,25181806105,天猫,,做工开线等,质量补偿,20,元合,FY27809,WD51549,陈丹,玲玲,,2026-03-04 11:56:42,87
6949337507579041680,25181814200,天猫,,拉链,质量补偿,15,爱探索,WD51820,WD50022,庞潇潇,玲玲,,2026-03-04 11:50:58,87
6949402735286032035,25181814258,天猫,,异物,补偿,15,茉弥,FY27720,WD50727,陈丹,舟舟,,2026-03-04 11:29:09,87
6950262711747745308,25181814213,天猫,,转绒跑绒起坨,质量补偿,15,哈德维,,,,玲玲,,2026-03-04 10:53:46,88
6950500483832616524,25262606023,抖音,,破洞,现金补偿,20,乙超,wd51648,WD51646,庞潇潇,贝贝,,2026-03-04 10:45:17,88
6924563178598858019,24181817055,天猫,,污渍,补偿,5,乙超,FY25952,WB43693,庞潇潇,舟舟,,2026-03-04 10:33:42,88
6950421705370768669,25070706018,天猫,,做工开线等,补偿,15,易茂,fy26402,WD50971,陈丹,卡卡,,2026-03-04 09:35:06,88
6950667969477809414,,天猫,,扣子,质量补偿,10,,FB27835,,,玲玲,,2026-03-04 09:25:47,88
6950973242169562135,25070705032,天猫,,洗唛和吊牌不符,退货,,朗玛,fy24776,WB44016,庞潇潇,卡卡,,2026-03-04 09:15:51,88
6923426866647104528,25181814010,天猫,,转绒跑绒起坨,质量补偿,10,易茂,FB27595,WD50317,刘小落,玲玲,,2026-03-04 09:06:50,88
6950919353994188064,,天猫,,发错,退货,,,MD50192,,,玲玲,,2026-03-04 08:29:10,88
6923644155555512015,25181814222,小店,,转绒跑绒起坨,补偿,5,茉弥,FB27520,WD50727,陈丹,小洛,同步波次,2026-03-04 08:04:15,88
6923921533752082235,23181813153,天猫,,做工开线等,,,三米,FY27967,WZ41588,陈丹,丽丽,同步波次,2026-03-03 22:57:27,88
6950081965328569651,24181806109,天猫,,扣子,质量补偿,50,朗玛,FY24330,WB45509,庞潇潇,天天,,2026-03-03 22:26:18,88
6924518410016554587,25181813153,天猫,,做工开线等,补偿,20,三米,FY27894,WC46861,陈丹,天天,,2026-03-03 22:25:29,88
6924542398960664387,25070705046,天猫,,掉色,补偿,20,浩迅,HB11131,WD50100,庞潇潇,糖糖,,2026-03-03 20:49:46,88
6924560191345294384,25181809321,天猫,,起球勾线掉毛,,,乙超,WD51663,WD51662,刘小落,丽丽,同步波次,2026-03-03 20:21:20,88
6950978101860242585,25181808001,天猫,,污渍,补偿,8,东遇,FY26480,WD50405,刘小落,糖糖,同步波次,2026-03-03 19:54:14,88
6950853685384713359,25070711006,天猫,,起球勾线掉毛,补偿,10,爱探索,FY25759,WC46025,庞潇潇,天天,,2026-03-03 19:51:44,89
6948978150142384057,24181813303,天猫,,起球勾线掉毛,,,三米,FY20703,WB45742,陈丹,天天,,2026-03-03 19:30:12,89
6950974540367009201,25262608167,天猫,,洗唛和吊牌不符,退货,,茉弥,FY25463,WD50225,刘小落,糖糖,,2026-03-03 19:11:46,89
6950939817307673721,24262602245,天猫,,污渍,补偿,15,丰庆,FY21387,WB44531,陈丹,糖糖,,2026-03-03 18:59:31,89
6924557358771568358,25181809274,天猫,,洗唛和吊牌不符,退货,,东遇,FY27262,WD51131,刘小落,曦曦,,2026-03-03 18:53:59,89
6924470755407134056,25070711010,天猫,,发错,退货,,爱探索,FY25081,WC46715,刘小落,丽丽,,2026-03-03 18:25:01,89
6924566148901273316,25070705032,天猫,,发错,退货,,朗玛,FY24776,WB44016,庞潇潇,丽丽,,2026-03-03 18:09:30,89
260203-026602432852613,25181814077,小店,,转绒跑绒起坨,平台补偿,10,华羽,FY27252,WD51220,庞潇潇,,,2026-03-03 18:05:54,89
6950862483144971265,25181804064,天猫,,做工开线等,补偿,15,春秋,FY26439,WC46494,庞潇潇,丽丽,,2026-03-03 17:35:58,89
6924508293854297522,23181802104,天猫,,长短不一,退货,,浩迅,HB11710,WY38848,庞潇潇,糖糖,,2026-03-03 16:26:44,89
6948669807913080117,25181814221,天猫,,做工开线等,补偿,50,茉弥,FY27508,WD50727,陈丹,拌拌,,2026-03-03 16:25:49,89
6948999596904420557,25181813449,天猫,,缩水变形,补偿,8,三米,FY27708,WD51952,陈丹,拌拌,,2026-03-03 16:23:26,89
6950932597203670755,25181813025,天猫,,做工开线等,补偿,8,三米,FY26229,WC45898,陈丹,拌拌,同步波次,2026-03-03 16:21:49,89
6950963059126703954,24181813044,天猫,,污渍,补偿,6,毛叁,FY17242,WA43158,庞潇潇,拌拌,,2026-03-03 16:19:15,89
6950892772795749815,23181802169,天猫,,污渍,补偿,5,浩迅,HB11657,WZ41634,陈丹,拌拌,,2026-03-03 16:15:14,89
6950924405285066702,25070705007,天猫,,做工开线等,补偿,17,浩迅,HY25939,WC46020,庞潇潇,天天,,2026-03-03 16:14:49,90
6924485492940176617,25070711026,天猫,,污渍,补偿,10,爱探索,FB27677,WC46025,庞潇潇,舟舟,,2026-03-03 15:56:40,90
6924542566566755575,24181814073,天猫,,做工开线等,退货,,茉弥,FY27501,WB44919,刘小落,玲玲,,2026-03-03 15:55:42,90
5080352330839563221,25070711006,小店,,污渍,补偿,9,爱探索,FY25759,WC46025,庞潇潇,,同步波次,2026-03-03 15:44:50,90
3172259606890399676,24181814124,小店,,破洞,补偿,8,茉弥,WB45654,WB44036,陈丹,,,2026-03-03 15:42:51,90
6950974478443943843,24262602232,天猫,,扣子,平台退款,11,丰庆,fy21384,WB44531,陈丹,卡卡,,2026-03-03 15:08:42,90
6923700475222850997,,天猫,,色差,质量补偿,7,,FY17137,,,玲玲,,2026-03-03 15:05:53,90
6950890653102773725,24181802184,天猫,,做工开线等,退货,,浩迅,HY11380,WB44353,庞潇潇,丽丽,,2026-03-03 14:27:35,90
6924479799238950825,25070711024,天猫,,做工开线等,补偿,10,爱探索,FY25797,WC46715,刘小落,天天,,2026-03-03 14:01:03,90
6950924489709130762,23262608081,天猫,,做工开线等,退货,,浩迅,HB10979,WZ41267,庞潇潇,曦曦,,2026-03-03 14:00:16,90
6924560863537430488,25181806017,天猫,,扣子,退货,,元合,FY27464,WD50312,陈丹,玲玲,,2026-03-03 13:54:51,90
6951007753731642932,25181801087,天猫,,污渍,退货,,东遇,FY22926,WA44401,刘小落,玲玲,,2026-03-03 12:40:59,90
6924503693029899951,25181805136,天猫,,洗唛和吊牌不符,退货,,元合,WD51155,WD51150,庞潇潇,舟舟,,2026-03-03 11:49:45,90
6950555553825297752,25181806016,抖音,,扣子,补偿,15,元合,FB27177,WD50312,陈丹,贝贝,同步波次,2026-03-03 11:49:45,90
6924570212425170724,25181813260,天猫,,起球勾线掉毛,质量补偿,8,三米,WC47198,WB45485,陈丹,玲玲,,2026-03-03 11:48:02,90
6924511676723855117,25181809209,天猫,,做工开线等,质量补偿,10,朗玛,WD50210,WD50210,刘小落,玲玲,,2026-03-03 11:30:01,91
6948587332394227227,25181814133,天猫,,松紧坏,补偿,20,朗玛,FY27766,WD50727,陈丹,卡卡,同步波次,2026-03-03 11:22:21,91
6924520858802945732,2437372218,天猫,,做工开线等,退货,,三米,FY21329,WB45773,陈丹,舟舟,,2026-03-03 11:12:22,91
6950924421060106097,25070705060,天猫,,污渍,,,浩迅,HY11569,WD51081,庞潇潇,舟舟,,2026-03-03 10:57:11,91
6950955096169519023,25181805138,天猫,,做工开线等,退货,,元合,WD51151,WD51150,庞潇潇,舟舟,,2026-03-03 10:15:37,91
6949899649893799415,24181806161,抖音,,其他,补偿,20,朗玛,FY20811,WB45639,庞潇潇,贝贝,同步波次,2026-03-03 09:51:14,91
260212-519590449451741,23262608043,小店,,做工开线等,补偿,5,浩迅,HY9742,WZ41220,刘小落,,同步波次,2026-03-03 09:10:33,91
6950869599774905563,25181805139,天猫,,吊牌挂错,退货,,元合,wd51152,WD51150,庞潇潇,卡卡,,2026-03-03 09:10:18,91
6950559896902767761,25181806105,天猫,,扣子,补偿,10,元合,FB27853,WD51549,陈丹,舟舟,,2026-03-03 08:43:20,91
4502046456083002420,25181802075,小店,,污渍,补偿,6,东遇,FY24621,WC47989,陈丹,,,2026-03-03 01:16:37,91
260128-543047074193501,23181806053,小店,,发错,补偿,5,华羽,FY27228,WZ41153,庞潇潇,,同步波次,2026-03-03 00:02:28,91
260128-531670024483519,24181814145,小店,,污渍,补偿,6,春秋,FY27157,WB44942,刘小落,,同步波次,2026-03-02 23:54:57,91
6950421363778786571,25181814137,天猫,,转绒跑绒起坨,,,朗玛,FY27691,WD51342,庞潇潇,曦曦,,2026-03-02 22:12:14,91
6949982310266115452,23181806106,天猫,,其他,补偿,20,华羽,FY27230,WZ41153,庞潇潇,糖糖,同步波次,2026-03-02 22:11:25,91
6950963935666902844,25181809276,天猫,,松紧坏,补偿,10,东遇,WD51132,WD51131,刘小落,丽丽,,2026-03-02 22:01:07,91
6950931834017289671,25181810031,天猫,,污渍,退货,,爱探索,WC46502,WC46501,庞潇潇,丽丽,,2026-03-02 21:35:16,92
6924512652191956137,24262625002,天猫,,洗唛和吊牌不符,退货,,爱探索,FB27682,WB45147,刘小落,丽丽,,2026-03-02 21:12:57,92
6950960212705810273,25181810051,天猫,,扣子,退货,,易茂,FY22263,WC46593,刘小落,丽丽,同步波次,2026-03-02 20:53:08,92
6924542161362124227,25181802096,天猫,,长短不一,退货,,元合,FY26240,WD50838,刘小落,糖糖,,2026-03-02 20:34:33,92
6950801863880938997,24181814062,小店,,尺码不符,退货,,春秋,FY27209,WB44942,刘小落,小洛,,2026-03-02 19:39:54,92
6924100647620607142,25181814146,天猫,,转绒跑绒起坨,补偿,30,茉弥,FB27234,WD50157,庞潇潇,曦曦,,2026-03-02 19:15:36,92
6924549806871837771,25181805037,天猫,,做工开线等,补偿,12,丰庆,FY25716,WC46430,陈丹,糖糖,,2026-03-02 19:13:54,92
6950967381191694075,24070702019,天猫,,起球勾线掉毛,补偿,20,浩迅,HY11272,WB44189,刘小落,曦曦,,2026-03-02 18:42:14,92
6924514532019765119,23181802169,天猫,,长短不一,退货,,浩迅,HY11310,WZ41634,陈丹,曦曦,,2026-03-02 18:20:31,92
6950909232245707954,24181802020,天猫,,污渍,补偿,5,浩迅,HB11060,WY38848,庞潇潇,曦曦,,2026-03-02 17:28:46,92
6924482718920572252,25181809216,天猫,,起球勾线掉毛,,,丰庆,FY11270,WD50791,刘小落,糖糖,,2026-03-02 17:12:51,92
6923769304137432690,24070709005,天猫,,转绒跑绒起坨,,,易茂,FY26848,WB45015,庞潇潇,曦曦,,2026-03-02 17:12:40,92
6948842101185189561,24181814122,天猫,,其他,补偿,30,朗玛,FB27860,WB44919,刘小落,糖糖,同步波次,2026-03-02 17:11:58,92
6924540101484641703,24181809159,天猫,,洗唛和吊牌不符,退货,,爱探索,FY25681,WB44079,刘小落,糖糖,,2026-03-02 17:10:55,92
6924509961539911308,24181817026,天猫,,污渍,补偿,8,浩迅,HY10574,WA42661,,曦曦,,2026-03-02 16:42:37,92
6950392164928263511,25070710017,天猫,,起球勾线掉毛,补偿,20,浩迅,WD51448,WD50758,陈丹,丽丽,,2026-03-02 16:37:09,93
6923940886364847908,25181809286,天猫,,掉色,,,东遇,FY27115,,,天天,,2026-03-02 16:02:26,93
6924442863630319011,25070705006,天猫,,起球勾线掉毛,补偿,10,浩迅,HY11374,WC46020,庞潇潇,舟舟,,2026-03-02 15:56:54,93
6948742942042035732,25181814132,小店,,其他,补偿,50,茉弥,FB27637,WD50727,陈丹,小洛,,2026-03-02 15:29:57,93
6949689437787264043,25181814133,天猫,,做工开线等,补偿,10,茉弥,FY27608,WD50727,陈丹,舟舟,,2026-03-02 15:24:20,93
6950934923114124386,25181809320,天猫,,污渍,补偿,10,乙超,FY27294,WD51662,刘小落,丽丽,,2026-03-02 14:51:25,93
6950547268533359961,24181814064,天猫,,起球勾线掉毛,补偿,15,朗玛,FY27891,WB44942,刘小落,糖糖,同步波次,2026-03-02 14:47:02,93
6950932665482745118,25181813021,天猫,,起球勾线掉毛,补偿,10,三米,FY25846,WC45898,陈丹,糖糖,,2026-03-02 14:41:45,93
6924150992825449662,24181813206,天猫,,起球勾线掉毛,补偿,25,三米,WB44991,WB44991,刘小落,糖糖,,2026-03-02 14:19:50,93
6924529100706249796,24181817021,天猫,,污渍,质量补偿,6,浩迅,HY10414,WA42661,陈丹,玲玲,,2026-03-02 13:55:17,93
6924549070185004313,25070705041,天猫,,污渍,,,浩迅,HY11406,WD50234,刘小落,舟舟,,2026-03-02 13:17:09,93
6921775251136151457,25181814088,天猫,,拉链,质量补偿,15,华依,,,,玲玲,,2026-03-02 13:07:09,93
6950505305280026575,23181813161,天猫,,起球 袖子往上爬,质量补偿,30,三米,FY27747,WZ41588,陈丹,玲玲,,2026-03-02 13:04:11,93
6924514649173622155,25262608087,天猫,,做工开线等,质量补偿,10,茉弥,WC47354,WA42171,庞潇潇,玲玲,,2026-03-02 12:45:51,93
6950443490812565448,25181806015,天猫,,做工开线等,补偿,15,元合,FY26473,WD50312,陈丹,天天,,2026-03-02 12:38:10,93
6924499059624672363,25181805108,天猫,,面料硬不舒服,退货,,丰庆,WD51270,WD50549,陈丹,玲玲,,2026-03-02 12:20:17,94
6950341450412005125,25262623003,天猫,,松紧坏,,,媱依,WD51675,WD51675,陈丹,舟舟,,2026-03-02 11:47:01,94
6949902449439020860,25181814213,天猫,,掉色,,,哈德维,FB27522,WD51770,陈丹,天天,,2026-03-02 11:40:09,94
6950865424175010903,25070711001,天猫,,洗唛和吊牌不符,退货,,爱探索,FY24792,WC46025,庞潇潇,天天,,2026-03-02 11:37:08,94
6950938363993855810,25181810010,天猫,,做工开线等,退货,,春秋,FY25656,WC46009,庞潇潇,天天,,2026-03-02 11:07:32,94
6950944863742007106,25181809320,天猫,,污渍,退货,,乙超,FY27294,WD51662,刘小落,天天,,2026-03-02 11:00:17,94
6924155986619563955,25181806118,天猫,,做工开线等,质量补偿,10,易茂,WD50612,WD50610,庞潇潇,玲玲,,2026-03-02 10:51:52,94
6950901185275631076,25181806029,天猫,,污渍,退货,,爱探索,WD50153,WD50153,庞潇潇,天天,,2026-03-02 10:48:16,94
6924374790340902531,25070705004,天猫,,少发,,,浩迅,HB11678,WC46020,庞潇潇,舟舟,同步波次,2026-03-02 09:48:22,94
6947355842414122595,25181814018,抖音,,掉色,平台退款,100,媱依,FY26895,WD50290,庞潇潇,真真,同步波次,2026-03-02 09:35:55,94
6950884203399812767,25181810094,天猫,,洗唛和吊牌不符,退货,,丰庆,FY27969,WC45846,刘小落,舟舟,,2026-03-02 09:29:48,94
6924071301026249978,23262602059,天猫,,掉色,补偿,20,丰庆,F23569,WZ40283,庞潇潇,舟舟,同步波次,2026-03-02 09:12:37,94
6950307703850276475,25070706008,天猫,,色差,,,乙超,FY27072,WD50891,庞潇潇,天天,,2026-03-02 08:52:36,94
251225-467444713091936,24181814095,小店,,污渍,补偿,6,朗玛,FY21004,WB45234,陈丹,,同步波次,2026-03-02 00:17:18,94
260128-281794374073292,24181814162,小店,,做工开线等,补偿,6,朗玛,FY20675,WB44962,庞潇潇,,同步波次,2026-03-01 23:57:29,94
260121-217422272120875,24181805100,小店,,发错,补偿,7,乙超,FY27837,WB43763,刘小落,,同步波次,2026-03-01 23:54:53,95
260126-365460273580839,24181814057,小店,,转绒跑绒起坨,补偿,6,朗玛,FB27858,WB44919,刘小落,,同步波次,2026-03-01 23:52:36,95
260125-576842678630043,25181814068,小店,,污渍,补偿,6,茉弥,FY27100,WD50162,庞潇潇,,,2026-03-01 23:45:12,95
260126-490885639773806,24181814099,小店,,污渍,补偿,6,朗玛,FY20947,WB44962,庞潇潇,,同步波次,2026-03-01 23:42:07,95
260123-018392030860350,24181814099,小店,,转绒跑绒起坨,补偿,6,朗玛,FY20947,WB44962,庞潇潇,,同步波次,2026-03-01 23:40:49,95
260129-308008763732217,24070709006,小店,,做工开线等,补偿,6,易茂,FB27555,WB45015,庞潇潇,,同步波次,2026-03-01 23:30:54,95
260125-408158267713792,24181817072,小店,,做工开线等,补偿,6,爱探索,WB45621,WB45589,刘小落,,同步波次,2026-03-01 23:27:28,95
260129-462642286982414,24181814121,小店,,污渍,补偿,6,朗玛,FY27834,WB44919,刘小落,,同步波次,2026-03-01 23:17:43,95
6924479670817554122,25070711024,天猫,,做工开线等,补偿,15,爱探索,FY25211,WC46715,刘小落,丽丽,,2026-03-01 22:34:21,95
6924051141960760810,25181809321,天猫,,起球勾线掉毛,补偿,20,乙超,WD51663,WD51662,刘小落,丽丽,,2026-03-01 22:12:32,95
6950786178398623567,25070711055,小店,,破洞,补偿,,浩迅,HY11264,WD50051,庞潇潇,小洛,同步波次,2026-03-01 22:01:49,95
260211-337625781901610,25181803020,小店,,污渍,平台补偿,10,乙超,FY25635,WD51067,刘小落,,,2026-03-01 21:38:29,95
260216-619792382293256,25181813091,小店,,起球勾线掉毛,补偿,6,三米,FY27484,WC46405,陈丹,,同步波次,2026-03-01 21:33:10,95
6949455129729963010,25181814091,天猫,,拉链,补偿,20,爱探索,FY27035,WD50295,庞潇潇,天天,,2026-03-01 21:22:08,95
6924475961398361344,25070710001,天猫,,污渍,退货,,爱探索,WD50363,WD50363,庞潇潇,丽丽,,2026-03-01 20:36:00,95
6923873842800000118,24181814057,天猫,,转绒跑绒起坨,,,朗玛,FB27599,WB44919,刘小落,天天,,2026-03-01 20:31:18,96
6924506199066574145,25262602119,天猫,,色差,退货,,丰庆,FY25963,WD50017,陈丹,天天,,2026-03-01 20:30:31,96
6923999916475251831,24181815001,天猫,,做工开线等,补偿,15,易茂,WB44895,WB44895,刘小落,糖糖,,2026-03-01 20:11:32,96
6924520503173873041,24262602238,天猫,,破洞,退货,,丰庆,FY21666,WZ40271,庞潇潇,丽丽,,2026-03-01 20:08:33,96
6924407104143720293,25070706021,天猫,,破洞,,,易茂,WD50971,WD50971,陈丹,曦曦,,2026-03-01 19:52:49,96
6950926228068767356,25181813025,天猫,,色差,退货,,三米,FY26053,WC45898,陈丹,天天,,2026-03-01 19:45:32,96
6950921103681328200,25070705005,天猫,,做工开线等,补偿,8,浩迅,HY11373,WC46020,庞潇潇,糖糖,,2026-03-01 19:37:35,96
6922787391373475810,25181814222,小店,,污渍,补偿,30,浩迅,HB11646,WD50727,陈丹,小洛,,2026-03-01 19:36:16,96
6950896069851092649,25070711024,天猫,,尺码不符,退货,,爱探索,FY25797,WC46715,刘小落,糖糖,同步波次,2026-03-01 19:12:18,96
6924514831874358672,25181806056,小店,,污渍,退货,,朗玛,FY24709,WD51156,庞潇潇,小洛,同步波次,2026-03-01 18:59:01,96
6950036799772366572,25181814230,天猫,,洗坏,补偿,100,爱探索,FB27521,WD51350,庞潇潇,天天,,2026-03-01 18:00:42,96
6950316255078192550,25181814128,天猫,,污渍,,,爱探索,FB26818,WD50022,庞潇潇,天天,,2026-03-01 17:14:14,96
6924136141330087075,23181804095,小店,,长短不一,退货,,华羽,FY27050,WZ41149,庞潇潇,小洛,,2026-03-01 17:13:55,96
6924155616198164328,25181809360,天猫,,做工开线等,,,春秋,FY27841,WD51604,刘小落,丽丽,同步波次,2026-03-01 15:38:11,96
260224-609736476291859,24181814064,小店,,转绒跑绒起坨,补偿,7,朗玛,FY27891,WB44942,刘小落,,,2026-03-01 14:58:04,96
6924474846869617766,25181810050,天猫,,污渍,补偿,10,丰庆,FY25874,WC46414,刘小落,糖糖,,2026-03-01 14:41:31,97
6950841990875911662,25070711041,天猫,,松紧坏,补偿,20,浩迅,HY11320,WD50001,陈丹,糖糖,,2026-03-01 14:39:16,97
6950911929848763671,24181809199,天猫,,色差,退货,,春秋,F24544,WB44571,庞潇潇,丽丽,,2026-03-01 14:30:24,97
6950931083150563184,24181805102,天猫,,污渍,补偿,7,浩迅,HB10686,WB43763,刘小落,天天,,2026-03-01 14:26:03,97
6950937298053960761,,天猫,,掉色,补偿,6,,FB11656,,,曦曦,,2026-03-01 14:20:56,97
6924478564949589566,25070711010,天猫,,做工开线等,,,爱探索,FY25081,WC46715,刘小落,天天,,2026-03-01 14:20:43,97
6924502814996004137,24181817021,天猫,,做工开线等,退货,,浩迅,HB10972,WA42661,陈丹,丽丽,,2026-03-01 14:16:37,97
6923426776383257771,25181814228,天猫,,做工开线等,质量补偿,10,爱探索,FY27626,WD51350,庞潇潇,玲玲,,2026-03-01 13:38:51,97
6924507578033930182,24181817026,天猫,,尺码不符,退货,,浩迅,HY10415,WA42661,陈丹,玲玲,,2026-03-01 13:37:16,97
6924484000461979595,24181809197,天猫,,做工开线等,退货,,春秋,FY24808,WB44571,庞潇潇,舟舟,,2026-03-01 13:11:51,97
6924495784179301810,25181804018,天猫,,印花问题,补偿,10,春秋,FY25905,WC46314,陈丹,舟舟,,2026-03-01 12:49:38,97
6924447595073011419,25181805142,抖音,,污渍,,,爱探索,fy26825,WD51608,庞潇潇,贝贝,,2026-03-01 12:36:46,97
6950898068134172025,25181801158,天猫,,做工开线等,退货,,爱探索,WC47716,WC47608,庞潇潇,舟舟,同步波次,2026-03-01 12:34:32,97
6924180838432931184,25181806105,天猫,,扣子,补偿,20,元合,FB27853,WD51549,陈丹,舟舟,,2026-03-01 11:16:39,97
6950084288145528576,25181814229,天猫,,转绒跑绒起坨,质量补偿,10,爱探索,FB27633,WD51350,庞潇潇,玲玲,,2026-03-01 11:01:55,97
6922872021415984766,24181814122,天猫,,转绒跑绒起坨,质量补偿,20,朗玛,FB27600,WB44919,刘小落,玲玲,,2026-03-01 10:44:57,98
6950893902679839976,23181813011,天猫,,污渍,质量补偿,10,三米,FY25893,WZ39866,陈丹,玲玲,,2026-03-01 09:54:17,98
6924189633040448512,25181814133,小店,,污渍,平台补偿,20,茉弥,FY27510,WD50727,陈丹,,,2026-03-01 00:21:15,98
260223-095305090560834,24181814121,小店,,做工开线等,补偿,5,朗玛,FY27834,WB44919,刘小落,,同步波次,2026-03-01 00:06:26,98
260120-497171894693998,4100791410,小店,,做工开线等,补偿,6,,,,,,,2026-02-28 23:58:27,98
260122-580554647941654,25181809265,小店,,做工开线等,补偿,6,乙超,FY27934,WD51207,刘小落,,同步波次,2026-02-28 23:54:51,98
260129-679351468372443,23181809033,小店,,尺码不符,补偿,6,浩迅,,,,,,2026-02-28 23:52:11,98
260129-546203318612443,24181805163,小店,,尺码不符,补偿,6,浩迅,,,,,,2026-02-28 23:50:10,98
260126-291299694201884,25181814065,小店,,转绒跑绒起坨,补偿,6,爱探索,FY25380,WD50162,庞潇潇,,同步波次,2026-02-28 23:46:31,98
6924515072795705082,24262608273,天猫,,色差,质量补偿,10,丰庆,FY25184,WB44612,,玲玲,,2026-02-28 21:57:23,98
6924387542789029709,23262608029,小店,,污渍,补偿,8,浩迅,HY11408,WY38794,庞潇潇,小洛,,2026-02-28 21:15:26,98
6950851498647426811,25262608185,天猫,,污渍,平台退款,30,乙超,wd50869,WC46656,陈丹,卡卡,,2026-02-28 21:11:58,98
6924469327463480912,25262601017,天猫,,做工开线等,质量补偿,15,丰庆,FY11271,WD50787,刘小落,玲玲,,2026-02-28 20:44:51,98
6924472818592218249,25181809261,天猫,,污渍,,,乙超,FY27932,WD51207,刘小落,天天,,2026-02-28 19:54:38,98
6924494335260524113,25181805038,天猫,,污渍,,,丰庆,fy21883,WC46430,陈丹,卡卡,,2026-02-28 19:36:24,98
6950916425819428818,25181804024,天猫,,做工开线等,退货,,朗玛,FY21724,WC46314,陈丹,天天,,2026-02-28 19:31:33,99
6924501238552559038,25181805108,天猫,,做工开线等,退货,,丰庆,WD51270,WD50549,陈丹,天天,,2026-02-28 19:18:50,99
6924488488942992822,25262608192,天猫,,做工开线等,补偿,7,丰庆,WD50437,WD50437,庞潇潇,天天,,2026-02-28 18:33:01,99
260204-318662264432022,24262623004,小店,,色差,平台补偿,50,朗玛,FY26595,WB43610,刘小落,,同步波次,2026-02-28 18:17:02,99
260205-655559247382340,23181806106,小店,,破洞,补偿,8,华羽,FY27230,WZ41153,庞潇潇,,同步波次,2026-02-28 18:06:43,99
260127-097360299581495,24181814062,小店,,转绒跑绒起坨,平台补偿,15,春秋,FY27159,WB44942,刘小落,,,2026-02-28 18:03:02,99
260129-039520867940298,24070709006,小店,,做工开线等,平台补偿,11,易茂,FB27555,WB45015,庞潇潇,,同步波次,2026-02-28 17:57:47,99
260131-175667955280541,24070709001,小店,,做工开线等,平台补偿,10,易茂,FB27554,WB45015,庞潇潇,,同步波次,2026-02-28 17:56:04,99
260131-072666386732140,25181814043,小店,,破洞,平台补偿,13,易茂,WD50560,WD50560,陈丹,,同步波次,2026-02-28 17:53:57,99
6924468091389902205,25070705006,天猫,,污渍,平台退款,7,浩迅,hy25943,WC46020,庞潇潇,卡卡,,2026-02-28 17:52:22,99
260124-322426683793500,24181814062,小店,,转绒跑绒起坨,补偿,12,朗玛,FY26989,WB44942,刘小落,,,2026-02-28 17:47:02,99
6924466220612484973,25181802093,天猫,,污渍,退货,,元合,FY26448,WD50838,刘小落,糖糖,同步波次,2026-02-28 17:39:46,99
260118-554046594632325,24181814146,小店,,转绒跑绒起坨,平台补偿,18,朗玛,FY26987,WB44942,刘小落,,同步波次,2026-02-28 17:31:42,99
6950888165629564242,23181802169,天猫,,做工开线等,补偿,5,浩迅,HY11310,WZ41634,陈丹,天天,,2026-02-28 17:26:31,99
